ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
193.67.79.39,cache0200.ns.eu.uu.net.,NL,,,,true,0.91,2019-04-10T09:35:26Z,2013-01-30T17:41:31Z
193.78.240.12,cache0204.ns.eu.uu.net.,NL,,,,true,0.89,2019-04-10T09:35:26Z,2013-01-30T17:41:47Z
193.79.242.39,cache0205.ns.eu.uu.net.,NL,,,,true,0.91,2019-04-10T09:35:26Z,2013-01-30T17:41:47Z
194.179.1.100,100.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,true,0.91,2019-04-10T09:35:27Z,2013-01-30T17:44:25Z
194.179.1.101,101.red-194-179-1.static.ccgg.telefonica.net.,ES,,,,false,0.88,2019-04-10T09:35:27Z,2013-01-30T17:44:26Z
195.129.12.122,cache0400.ns.eu.uu.net.,,,,,true,0.88,2019-04-10T09:35:27Z,2013-01-30T17:46:18Z
195.27.1.1,cns2.cw.net.,GB,,Version: recursive-main/16245405,,false,0.88,2019-04-10T09:35:26Z,2013-01-30T17:48:09Z
195.99.66.220,nsr1.nl-ams2.eu.bt.net.,GB,,Unavailable,,true,0.86,2019-04-10T09:35:27Z,2013-01-30T17:49:10Z
198.82.247.34,yardbird.cns.vt.edu.,US,Blacksburg,fancy new chroot version,,true,0.89,2019-04-10T09:35:27Z,2013-01-30T17:51:22Z
199.166.6.2,ns.execulink.com.,CA,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6,,false,0.90,2019-04-10T09:35:27Z,2013-01-30T17:51:23Z
199.249.18.1,NDCDNS10.verizon.com.,US,,none,,false,0.87,2019-04-10T09:35:28Z,2013-01-30T17:51:32Z
200.221.11.101,ravel.uol.com.br.,BR,,,,true,0.88,2019-04-10T09:35:29Z,2013-01-30T17:53:24Z
200.56.224.11,ns.marcatel.com.mx.,MX,,Security,,false,0.76,2019-04-10T09:35:28Z,2013-01-30T17:55:51Z
200.94.26.115,static-200-94-26-115.alestra.net.mx.,MX,Mexico City,none,,false,0.88,2019-04-10T09:35:31Z,2013-01-30T17:57:13Z
202.130.97.65,dns1.wharfttidc.com.,HK,,[SECURED],,true,0.86,2019-04-10T09:35:29Z,2013-01-30T18:01:54Z
202.181.224.2,ns1.hkcix.com.,HK,,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.2,,false,0.87,2019-04-10T09:35:30Z,2013-01-30T18:04:10Z
202.44.144.33,ns2.ksc.co.th.,TH,,KSC,,false,0.70,2019-04-10T09:35:31Z,2013-01-30T18:05:34Z
202.44.204.36,nscache1.nectec.or.th.,TH,,9.11.3-1ubuntu1.5-Ubuntu,,false,0.89,2019-04-10T09:35:28Z,2013-01-30T18:05:37Z
203.112.2.5,ns02.miinet.jp.,JP,,,,false,0.89,2019-04-10T09:35:29Z,2013-01-30T18:10:56Z
203.115.130.72,,PH,,Query Not Allowed.,,false,0.87,2019-04-10T09:35:30Z,2013-01-30T18:11:38Z
203.115.130.74,,PH,,Query Not Allowed.,,false,0.88,2019-04-10T09:35:29Z,2013-01-30T18:11:42Z
203.119.36.106,nscache2.vnnic.net.vn.,VN,,,,false,0.86,2019-04-10T09:35:30Z,2013-01-30T18:11:55Z
203.119.8.106,nscache1.vnnic.net.vn.,VN,,,,false,0.88,2019-04-10T09:35:30Z,2013-01-30T18:12:00Z
203.144.207.29,dns1.asianet.co.th.,TH,Bangkok,,,true,0.90,2019-04-10T09:35:33Z,2013-01-30T18:13:00Z
203.144.207.49,dns2.asianet.co.th.,TH,Bangkok,,,true,0.90,2019-04-10T09:35:33Z,2013-01-30T18:13:01Z
203.146.237.237,ns01.csloxinfo.com.,TH,,CSLoxinfo,,false,0.86,2019-04-10T09:35:30Z,2013-01-30T18:13:07Z
203.198.7.66,ns4.netvigator.com.,HK,Sai Kung,[Secured],,false,0.87,2019-04-10T09:35:29Z,2013-01-30T18:14:35Z
203.239.131.1,ns.jchyun.co.kr.,KR,,,,false,0.74,2019-04-10T09:35:34Z,2013-01-30T18:15:06Z
203.253.31.1,ns.ssu.ac.kr.,KR,,,,false,0.84,2019-04-10T09:35:32Z,2013-01-30T18:15:13Z
203.50.2.71,lon-resolver.telstra.net.,AU,,unknown,,false,0.85,2019-04-10T09:35:30Z,2013-01-30T18:15:43Z
204.95.160.4,,US,,,,false,0.88,2019-04-10T09:35:29Z,2013-01-30T18:17:47Z
206.124.65.253,boingo.gte.net.,US,,,,false,0.89,2019-04-10T09:35:29Z,2013-01-30T18:18:48Z
206.253.33.130,ns1.pld.com.,US,Johnson,,,false,0.89,2019-04-10T09:35:29Z,2013-01-30T18:19:40Z
207.217.126.81,do-not-use-rns1.earthlink.net.,US,,Version: main/17458,,false,0.88,2019-04-10T09:35:29Z,2013-01-30T18:20:45Z
207.69.188.171,optns1.earthlink.net.,US,,,,false,0.89,2019-04-10T09:35:33Z,2013-01-30T18:21:36Z
207.69.188.172,optns2.earthlink.net.,US,,,,false,0.88,2019-04-10T09:35:33Z,2013-01-30T18:21:39Z
207.69.188.185,rns1.earthlink.net.,US,,,,false,0.87,2019-04-10T09:35:33Z,2013-01-30T18:21:42Z
207.69.188.186,rns2.earthlink.net.,US,,,,false,0.88,2019-04-10T09:35:33Z,2013-01-30T18:21:46Z
207.69.188.187,rns3.earthlink.net.,US,,,,false,0.89,2019-04-10T09:35:33Z,2013-01-30T18:21:49Z
208.72.120.204,dns1.295.ca.,CA,Waterloo,Go Away,,false,0.89,2019-04-10T09:35:30Z,2013-01-30T18:23:15Z
210.180.98.69,fns2.hananet.net.,KR,,,,false,0.89,2019-04-10T09:35:33Z,2013-01-30T18:25:16Z
210.23.129.34,ns2.pacific.net.au.,AU,,,,false,0.91,2019-04-10T09:35:31Z,2013-01-30T18:25:39Z
210.80.58.3,dialcache300.ns.uu.net.,SG,,,,false,0.91,2019-04-10T09:35:31Z,2013-01-30T18:26:41Z
211.41.128.71,,KR,,,,false,0.69,2019-04-10T09:35:35Z,2013-01-30T18:27:24Z
212.36.24.3,unknown.tbors.net.,BG,,,,false,0.86,2019-04-10T09:35:30Z,2013-01-30T18:31:59Z
212.36.64.17,dns2.adam.es.,ES,Barcelona,9.10.2-P4,,false,0.89,2019-04-10T09:35:30Z,2013-01-30T18:32:00Z
212.49.128.65,mail1.bt.es.,GB,,secV9,,false,0.83,2019-04-10T09:35:30Z,2013-01-30T18:32:19Z
212.59.199.6,ns4.landsraad.net.,ES,,PDNS 3.3.11,,true,0.90,2019-04-10T09:35:30Z,2013-01-30T18:32:53Z
212.94.32.32,ns3.zugernet.ch.,CH,,9.9.5-9+deb8u14-Debian,,true,0.90,2019-04-10T09:35:30Z,2013-01-30T18:33:54Z
213.0.77.5,netra1.infotelecom.es.,ES,Sant Lluis,9.9.4-RedHat-9.9.4-38.el7_3.3,,true,0.88,2019-04-10T09:35:32Z,2013-01-30T18:34:15Z
216.131.94.5,ns1.oakweb.com.,US,Dallas,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,0.89,2019-04-10T09:35:31Z,2013-01-30T18:39:13Z
216.254.141.13,dnscache1.tor.primus.ca.,CA,Toronto,,,false,0.87,2019-04-10T09:35:31Z,2013-01-30T18:40:43Z
216.52.169.1,ns1.hou.pnap.net.,US,Gaffney,,,false,0.90,2019-04-10T09:35:31Z,2013-01-30T18:41:00Z
216.52.94.33,ns2.nym.pnap.net.,US,,,,false,0.90,2019-04-10T09:35:31Z,2013-01-30T18:41:01Z
217.173.198.3,apollo.po.opole.pl.,PL,Opole,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,true,0.86,2019-04-10T09:35:31Z,2013-01-30T18:42:40Z
217.77.71.1,,GA,,,,false,0.90,2019-04-10T09:35:35Z,2013-01-30T18:43:41Z
217.77.71.33,,GA,,,,false,0.90,2019-04-10T09:35:36Z,2013-01-30T18:43:42Z
218.102.23.228,ns3.netvigator.com.,HK,,[Secured],,false,0.87,2019-04-10T09:35:32Z,2013-01-30T18:43:49Z
218.232.110.36,cns2.ngene.net.,KR,,,,false,0.91,2019-04-10T09:35:35Z,2013-01-30T18:44:25Z
219.252.1.100,ns1.skline.co.kr.,KR,,,,false,0.88,2019-04-10T09:35:35Z,2013-01-30T18:45:26Z
2001:b08:2:280::4:1,lpc1.stu.neva.ru.,RU,Moscow,[Secured !!! Please Go away idiot lamer ! ],,false,0.94,2019-04-10T09:35:31Z,2013-01-30T23:16:27Z
2001:1a68::d911:2244,,PL,Warsaw,atman.pl,,false,0.89,2019-04-10T09:35:31Z,2013-01-30T23:18:47Z
85.132.32.42,ns2.caspel.com.,AZ,Baku,Caspel,,false,0.86,2019-04-10T09:35:31Z,2013-01-30T23:20:19Z
85.132.32.41,ns1.caspel.com.,AZ,Baku,Caspel,,false,0.87,2019-04-10T09:35:32Z,2013-01-30T23:20:19Z
2620:0:ccc::2,resolver1.ipv6-sandbox.opendns.com.,US,,,,false,0.88,2019-04-10T09:35:31Z,2013-03-22T17:56:37Z
2620:0:ccd::2,resolver2.ipv6-sandbox.opendns.com.,US,,,,false,0.87,2019-04-10T09:35:31Z,2013-03-22T17:56:41Z
85.214.20.141,h1768020.stratoserver.net.,DE,Berlin,,,true,0.90,2019-04-10T09:35:31Z,2013-03-22T18:34:53Z
193.251.169.83,dns.cetic.dz.,FR,,HyperDNS Version 1.9.77,,false,0.89,2019-04-10T09:35:32Z,2013-03-23T00:02:29Z
202.248.20.133,dns5.nifty.com.,JP,,unknown,,false,0.88,2019-04-10T09:35:33Z,2013-03-23T00:02:50Z
202.248.37.74,dns.nifty.com.,JP,,unknown,,false,0.88,2019-04-10T09:35:33Z,2013-03-23T00:02:50Z
194.149.133.11,ereb.mf.ukim.edu.mk.,MK,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,false,0.88,2019-04-10T09:35:32Z,2013-03-23T00:21:30Z
95.158.129.2,ns2.novatel.bg.,BG,,Novatel Recursive NS 2,,false,0.86,2019-04-10T09:35:32Z,2013-03-24T03:18:13Z
2001:978:1:1::d,eu-res1.dns.cogentco.com.,DE,,blue,,false,0.88,2019-04-10T09:35:31Z,2013-03-24T03:20:44Z
2001:978:1:2::d,eu-res2.dns.cogentco.com.,DE,,blue,,false,0.88,2019-04-10T09:35:32Z,2013-03-24T03:20:44Z
2001:550:1:1::d,na-res1.dns.cogentco.com.,US,,blue,,false,0.89,2019-04-10T09:35:32Z,2013-03-24T03:20:45Z
2001:470:0:45::2,tserv1.fmt2.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.90,2019-04-10T09:35:33Z,2013-03-24T03:21:02Z
2001:470:0:78::2,tserv1.dal1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.90,2019-04-10T09:35:32Z,2013-03-24T03:21:02Z
2001:470:0:8c::2,tserv1.mia1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.87,2019-04-10T09:35:32Z,2013-03-24T03:21:03Z
209.51.161.58,tserv1.mia1.he.net.,US,Louisville,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.88,2019-04-10T09:35:32Z,2013-03-24T03:21:03Z
2001:470:0:c0::2,tserv1.tor1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.87,2019-04-10T09:35:32Z,2013-03-24T03:21:03Z
216.66.38.58,tserv1.tor1.he.net.,US,Winder,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.88,2019-04-10T09:35:32Z,2013-03-24T03:21:03Z
72.52.104.74,tserv1.fmt2.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.90,2019-04-10T09:35:33Z,2013-03-24T03:21:04Z
74.82.46.6,tserv1.tyo1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.90,2019-04-10T09:35:34Z,2013-03-24T03:21:04Z
209.51.161.14,tserv1.nyc4.he.net.,US,Louisville,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.90,2019-04-10T09:35:33Z,2013-03-24T03:21:04Z
216.66.80.90,tserv1.sto1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.89,2019-04-10T09:35:33Z,2013-03-24T03:22:28Z
216.66.80.98,tserv1.zrh1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.91,2019-04-10T09:35:33Z,2013-03-24T03:22:28Z
216.66.22.2,tserv2.ash1.he.net.,US,,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.89,2019-04-10T09:35:33Z,2013-03-24T03:22:29Z
195.46.39.39,dns1.safedns.com.,,,,,false,0.89,2019-04-10T09:35:33Z,2013-04-15T22:15:38Z
195.46.39.40,dns2.safedns.com.,,,,,false,0.90,2019-04-10T09:35:33Z,2013-04-15T22:15:38Z
109.69.8.51,ns.servidordenoms.cat.,ES,Roquetes,,,true,0.88,2019-04-10T09:35:33Z,2013-04-15T22:15:43Z
77.88.8.8,dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,0.90,2019-04-10T09:35:33Z,2013-04-15T22:16:10Z
77.88.8.88,safe.dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,0.88,2019-04-10T09:35:33Z,2013-04-15T22:16:10Z
193.58.251.251,dns.skydns.ru.,RU,,,,false,0.87,2019-04-10T09:35:33Z,2013-04-22T19:19:35Z
2001:468:c80:2101:0:100:0:22,yardbird.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,0.89,2019-04-10T09:35:33Z,2013-04-23T00:03:48Z
2001:468:c80:4101:0:100:0:42,jeru.cns.ipv6.vt.edu.,US,Blacksburg,fancy new chroot version,,true,0.88,2019-04-10T09:35:33Z,2013-04-23T00:03:48Z
2001:4870:6082:3::100,dlfw-rdns-01.dlfw.twtelecom.net.,US,,,,false,0.87,2019-04-10T09:35:34Z,2013-04-23T00:04:15Z
2001:4870:6082:3::5,,US,Houston,,,false,0.87,2019-04-10T09:35:34Z,2013-04-23T00:04:15Z
2001:4870:8000:3::100,dnvr-rdns-01.dnvr.twtelecom.net.,US,,,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:04:16Z
2001:4870:8000:3::5,,US,Federal Heights,,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:04:16Z
2001:840:200::,ns2.powertech.no.,NO,,9.8.3-P4,,false,0.94,2019-04-10T09:35:33Z,2013-04-23T00:04:28Z
2001:840:2010:413::100,,NO,,PowerDNS Recursor 3.5.3 $Id$,,false,0.90,2019-04-10T09:35:33Z,2013-04-23T00:04:28Z
12.127.17.72,dns-rs2.bgtmo.ip.att.net.,US,Corona,,,false,0.94,2019-04-10T09:35:34Z,2013-04-23T00:06:05Z
134.75.122.2,dogsuri.hoseo.ac.kr.,KR,,,,false,0.89,2019-04-10T09:35:37Z,2013-04-23T00:07:22Z
149.156.12.250,farmacja.uj.edu.pl.,PL,,Served by PowerDNS - https://www.powerdns.com/,,false,0.87,2019-04-10T09:35:37Z,2013-04-23T00:08:36Z
149.211.153.51,nserver5.khis.de.,DE,Ennigerloh,9.9.4-RedHat-9.9.4-38.el7_3,,true,0.92,2019-04-10T09:35:33Z,2013-04-23T00:08:37Z
164.124.107.9,cns2.bora.net.,KR,Seoul,NO!!!,,false,0.90,2019-04-10T09:35:36Z,2013-04-23T00:10:02Z
165.87.13.129,nscache.prserv.net.,US,,,,false,0.94,2019-04-10T09:35:34Z,2013-04-23T00:10:03Z
168.215.165.186,ns1.snan.twtelecom.net.,US,Keller,,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:10:11Z
192.116.16.26,ns.palnet.com.,PS,Ramallah,9.9.5-RedHat-9.9.5-0.el6,,true,0.87,2019-04-10T09:35:34Z,2013-04-23T00:10:44Z
193.138.78.116,dns01.viphone.cz.,CZ,,9.9.4-P2,,false,0.94,2019-04-10T09:35:33Z,2013-04-23T00:12:26Z
193.138.78.117,dns02.viphone.cz.,CZ,,9.9.4-P2,,false,0.95,2019-04-10T09:35:34Z,2013-04-23T00:12:26Z
193.201.185.2,ns3.brookcom.net.,GB,,We don't respond to BIND version requests,,false,0.83,2019-04-10T09:35:34Z,2013-04-23T00:14:43Z
193.201.185.3,ns4.brookcom.net.,GB,,We don't respond to BIND version requests,,false,0.85,2019-04-10T09:35:34Z,2013-04-23T00:14:43Z
193.228.86.5,dns1.dpi.co.at.,AT,,,,false,0.89,2019-04-10T09:35:34Z,2013-04-23T00:16:06Z
193.231.236.25,dns-cache-1.rdsnet.ro.,RO,,Domain Name Server,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:16:11Z
193.231.236.30,dns-cache-2.rdsnet.ro.,RO,,Domain Name Server,,false,0.89,2019-04-10T09:35:34Z,2013-04-23T00:16:11Z
193.43.108.62,zimbra01.comune.prato.it.,IT,,9.2.4,,false,0.91,2019-04-10T09:35:34Z,2013-04-23T00:17:55Z
194.141.12.1,medfac.acad.bg.12.141.194.in-addr.arpa.,BG,,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.6,,false,0.87,2019-04-10T09:35:38Z,2013-04-23T00:20:56Z
194.145.240.6,ns1.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,false,0.86,2019-04-10T09:35:34Z,2013-04-23T00:21:06Z
194.145.241.6,ns2.fivestardns.com.,GB,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:21:06Z
194.164.181.2,ns0.interads.co.uk.,GB,,9.4.2,,false,0.92,2019-04-10T09:35:34Z,2013-04-23T00:22:28Z
194.172.160.4,mci004.btnet.de.,DE,Oberhausen,PepsiCola5,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:22:45Z
195.112.96.34,ns.maxnet.ru.,RU,Obninsk,unbound 1.5.8,,true,0.88,2019-04-10T09:35:35Z,2013-04-23T00:27:09Z
195.14.50.21,earth.corbina.net.,RU,Moscow,,,false,0.90,2019-04-10T09:35:34Z,2013-04-23T00:28:25Z
195.178.123.130,midgard.hds.pl.,PL,,9.10.3-P4-Ubuntu,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:29:57Z
195.189.130.1,ns1.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:30:36Z
195.189.131.1,ns2.obox.dk.,DK,,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,false,0.88,2019-04-10T09:35:34Z,2013-04-23T00:30:36Z
195.35.110.4,ns1.be.ihost.com.,BE,Grimbergen,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,0.89,2019-04-10T09:35:34Z,2013-04-23T00:34:17Z
195.5.64.6,ns2.landsraad.net.,ES,,PDNS 3.3.11,,false,0.89,2019-04-10T09:35:34Z,2013-04-23T00:34:59Z
195.66.68.2,tzmo-sa.tzmo.com.pl.,PL,Toruń,,,true,0.90,2019-04-10T09:35:35Z,2013-04-23T00:36:12Z
195.69.65.98,hosting.d-v.ru.,RU,,9.9.5-9+deb8u10-Debian,,false,0.92,2019-04-10T09:35:34Z,2013-04-23T00:36:35Z
195.7.64.3,resolv1.pi.se.,SE,,,,false,0.86,2019-04-10T09:35:38Z,2013-04-23T00:36:45Z
195.96.208.1,,IT,,9.2.4,,false,0.59,2019-04-10T09:35:34Z,2013-04-23T00:37:46Z
203.250.129.214,woonam.paichai.ac.kr.,KR,,NO,,false,0.88,2019-04-10T09:35:36Z,2013-04-23T00:40:23Z
206.124.0.254,ns-4.dimensional.com.,US,Denver,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,false,0.88,2019-04-10T09:35:35Z,2013-04-23T00:40:47Z
206.124.1.254,ns-3.dimensional.com.,US,Denver,PowerDNS Recursor 3.6.3 (jenkins@autotest.powerdns.com built 20150423115212 mockbuild@),,false,0.90,2019-04-10T09:35:35Z,2013-04-23T00:40:47Z
207.15.68.164,lenxksig-authdns1.spcsdns.net.,US,,,,false,0.87,2019-04-10T09:35:39Z,2013-04-23T00:41:18Z
207.15.68.36,lenxksig-authdns2.spcsdns.net.,US,,,,false,0.89,2019-04-10T09:35:38Z,2013-04-23T00:41:21Z
207.217.77.82,do-not-use-rns2.earthlink.net.,US,,Version: main/17458,,false,0.88,2019-04-10T09:35:35Z,2013-04-23T00:41:44Z
209.55.0.110,nsa.ibbsonline.com.,US,,unknown,,false,0.89,2019-04-10T09:35:35Z,2013-04-23T00:42:43Z
209.55.1.220,nsb.ibbsonline.com.,US,,unknown,,false,0.90,2019-04-10T09:35:35Z,2013-04-23T00:42:44Z
209.90.160.222,ns2.primus.ca.,CA,,Unknown,,false,0.90,2019-04-10T09:35:36Z,2013-04-23T00:42:44Z
211.115.194.2,ns2.epidc.co.kr.,KR,,Network meets Vision - Sejong Telecom !,,false,0.87,2019-04-10T09:35:36Z,2013-04-23T00:43:05Z
212.102.225.2,ns.oberberg-online.de.,DE,Gummersbach,,,true,0.89,2019-04-10T09:35:34Z,2013-04-23T00:43:55Z
212.203.32.11,ns1.leunet.ch.,CH,Weinfelden,9.11.3-1ubuntu1.5-Ubuntu,,false,0.89,2019-04-10T09:35:35Z,2013-04-23T00:46:24Z
212.230.255.1,ns2.xtratelecom.es.,ES,,REFUSED,,false,0.91,2019-04-10T09:35:35Z,2013-04-23T00:47:01Z
212.31.32.130,,ES,,FRANCE TELECOM-UNI2,,false,0.95,2019-04-10T09:35:36Z,2013-04-23T00:47:47Z
212.31.32.131,,ES,,FRANCE TELECOM-UNI2,,false,0.95,2019-04-10T09:35:36Z,2013-04-23T00:47:47Z
212.51.16.1,ns1.addix.de.,DE,Kiel,dnsserver,,false,0.87,2019-04-10T09:35:35Z,2013-04-23T00:48:36Z
212.51.17.1,ns2.addix.de.,DE,Kiel,dnsserver,,false,0.86,2019-04-10T09:35:35Z,2013-04-23T00:48:36Z
212.66.129.98,dns.a1-net.de.,DE,Aachen,PowerDNS Recursor 4.0.4,,false,0.90,2019-04-10T09:35:35Z,2013-04-23T00:49:08Z
212.66.160.2,lix.btigs.es.,ES,Palma,secV9,,false,0.83,2019-04-10T09:35:36Z,2013-04-23T00:49:08Z
212.67.143.194,ns1.inotel.pl.,PL,Swarzedz,Served by PowerDNS - http://www.powerdns.com,,false,0.90,2019-04-10T09:35:36Z,2013-04-23T00:49:09Z
212.73.138.38,sns.neterra.net.,BG,Sofia,You must be joking :),,false,0.61,2019-04-10T09:35:35Z,2013-04-23T00:49:31Z
212.89.130.180,resolver1.infoserve.de.,DE,Saarbrücken,PowerDNS Recursor 4.0.9 (built Nov  6 2018 16:30:52 by root@505b66e59573),,false,0.91,2019-04-10T09:35:35Z,2013-04-23T00:50:13Z
213.209.122.11,,DE,Hamburg,,,false,0.91,2019-04-10T09:35:35Z,2013-04-23T00:54:06Z
213.211.50.1,devil.thcnet.cz.,CZ,,9.10.6,,false,0.89,2019-04-10T09:35:36Z,2013-04-23T00:54:10Z
213.211.50.2,homer.thcnet.cz.,CZ,,9.10.6,,false,0.88,2019-04-10T09:35:36Z,2013-04-23T00:54:10Z
213.23.108.129,ns1.compatec-it.de.,DE,Landkreis Schwaebisch Hall,9.9.5-9+deb8u17-Debian,,false,0.49,2019-04-10T09:35:36Z,2013-04-23T00:54:59Z
216.106.1.2,ns1.socket.net.,US,Columbia,9.9.5-3ubuntu0.7-Ubuntu,,false,0.30,2019-04-10T09:35:36Z,2013-04-23T00:57:20Z
216.131.95.20,ns1.california.net.,US,Dallas,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,0.88,2019-04-10T09:35:36Z,2013-04-23T00:57:22Z
216.136.95.2,ns1.ctl.one.,US,Dallas,,,false,0.88,2019-04-10T09:35:39Z,2013-04-23T00:57:22Z
216.143.135.12,ns2.nuvisions.net.,US,,,,false,0.89,2019-04-10T09:35:36Z,2013-04-23T00:57:26Z
216.218.221.6,tserv2.hkg1.he.net.,US,,PowerDNS Recursor 4.1.1,,true,0.90,2019-04-10T09:35:37Z,2013-04-23T00:57:29Z
216.218.226.238,tserv1.sea1.he.net.,US,Belpre,PowerDNS Recursor 4.1.8 (built Nov 26 2018 13:25:18 by root@76fd702dbbb1),,true,0.92,2019-04-10T09:35:37Z,2013-04-23T00:57:30Z
217.113.48.1,nic.holop.hu.,HU,Esztergom,9.10.3-P4-Ubuntu,,false,0.87,2019-04-10T09:35:36Z,2013-04-23T00:58:15Z
217.115.16.3,ns2.multiwire.net.,IT,,-,,false,0.88,2019-04-10T09:35:36Z,2013-04-23T00:58:22Z
217.14.143.18,ns0.domainmaster.co.uk.,GB,,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,true,0.92,2019-04-10T09:35:36Z,2013-04-23T00:58:54Z
217.144.144.11,ns1.fmn.uk.net.,GB,London,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.6,,false,0.61,2019-04-10T09:35:36Z,2013-04-23T00:58:55Z
217.144.144.211,ns2.fmn.uk.net.,GB,London,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.6,,false,0.92,2019-04-10T09:35:36Z,2013-04-23T00:58:55Z
217.24.112.2,,RU,Syktyvkar,,,false,0.86,2019-04-10T09:35:37Z,2013-04-23T01:01:25Z
217.73.17.110,ep09.kernel.sk.,SK,,MYOB,,false,0.90,2019-04-10T09:35:36Z,2013-04-23T01:02:22Z
221.139.13.130,cns2.hananet.net.,KR,,,,false,0.89,2019-04-10T09:35:42Z,2013-04-23T01:03:27Z
24.154.1.4,ns1.zbzoom.net.,US,Youngstown,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.12,,false,0.62,2019-04-10T09:35:37Z,2013-04-23T01:03:35Z
62.140.239.1,ns3.fiord.ru.,UA,Kyiv,9.12.2-P2,,true,0.90,2019-04-10T09:35:36Z,2013-04-23T01:04:43Z
62.37.225.56,,ES,,FRANCE TELECOM-UNI2,,false,0.95,2019-04-10T09:35:36Z,2013-04-23T01:07:00Z
62.37.225.57,,ES,,FRANCE TELECOM-UNI2,,false,0.95,2019-04-10T09:35:36Z,2013-04-23T01:07:00Z
62.77.202.25,,HU,Halasztelek,9.8.4-rpz2+rl005.12-P1,,false,0.77,2019-04-10T09:35:36Z,2013-04-23T01:07:26Z
64.132.94.250,ns2.ctl.one.,US,Indianapolis,,,false,0.89,2019-04-10T09:35:37Z,2013-04-23T01:08:42Z
64.254.99.13,ns3.virtela.net.,US,,Not That One.,,false,0.59,2019-04-10T09:35:36Z,2013-04-23T01:09:03Z
69.28.144.102,cachedns.lax.llnw.net.,US,,9.9.8-P3,,false,0.36,2019-04-10T09:35:38Z,2013-04-23T01:10:33Z
69.28.97.4,ns.telekenex.com.,US,Elk Grove,9.11.4-P2-RedHat-9.11.4-13.P2.fc29,,false,0.87,2019-04-10T09:35:37Z,2013-04-23T01:10:34Z
